ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1072369,Source2,2,2021-04-22 16:13:00,2021-04-22 17:12:31,42.35321,-71.083313,,,0.0,Accident on Storrow Dr Eastbound at Fairfield St.,Storrow Dr,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2021-04-22 15:54:00,46.0,37.0,31.0,29.61,10.0,W,26.0,0.0,Mostly Cloudy / Windy,False,True,False,False,False,False,False,False,False,False,True,False,False,Day,Day,Day,Day
A-1072374,Source2,2,2021-04-22 17:09:32,2021-04-22 18:08:41,42.333061,-71.072639,,,0.0,Accident pedestrian involved on Massachusetts Ave Southbound after Albany St.,Massachusetts Ave,Boston,Suffolk,MA,02118-2319,US,US/Eastern,KBOS,2021-04-22 16:54:00,45.0,37.0,34.0,29.63,10.0,W,22.0,0.0,Mostly Cloudy / Windy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1072376,Source2,2,2021-04-22 17:37:25,2021-04-22 18:37:06,42.354649,-71.054649,,,0.0,Accident on High St at Congress St.,Congress St,Boston,Suffolk,MA,02110-2419,US,US/Eastern,KBOS,2021-04-22 17:54:00,46.0,38.0,31.0,29.65,10.0,W,23.0,0.0,Mostly Cloudy / Windy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1072380,Source2,2,2021-04-22 18:19:39,2021-04-22 18:49:19,42.362141,-71.056549,,,0.0700000002980232,Accident on Hanover St Westbound from Cross St to John F Fitzgerald Surface Rd.,Hanover St,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2021-04-22 17:54:00,46.0,38.0,31.0,29.65,10.0,W,23.0,0.0,Mostly Cloudy / Windy,True,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1072381,Source2,2,2021-04-22 18:23:08,2021-04-22 19:54:51,42.362808,-71.070549,,,0.0,Accident on MA-3 Charles St Eastbound at Fruit St.,Charles St,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2021-04-22 17:54:00,46.0,38.0,31.0,29.65,10.0,W,23.0,0.0,Mostly Cloudy / Windy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1072383,Source2,2,2021-04-22 18:43:56,2021-04-22 19:13:35,42.344601,-71.03688000000002,,,0.0,Accident on Drydock Ave at Harbor St.,Terminal St,Boston,Suffolk,MA,02210-2515,US,US/Eastern,KBOS,2021-04-22 18:54:00,44.0,36.0,31.0,29.68,10.0,W,20.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1073832,Source2,3,2021-04-21 08:22:24,2021-04-21 09:37:59,42.346313,-71.05918100000002,,,0.0,Right lane blocked due to accident on I-93 Expy Northbound near O'Neill Tunnel.,I-93 N,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2021-04-21 07:54:00,57.0,57.0,72.0,29.79,10.0,S,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1073838,Source2,2,2021-04-21 10:52:10,2021-04-21 11:21:50,42.366673,-71.066238,,,0.0,Accident on Leverett Connector at TD Garden.,Martha Rd,Boston,Suffolk,MA,02114-1200,US,US/Eastern,KBOS,2021-04-21 10:54:00,69.0,69.0,51.0,29.68,10.0,S,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1073860,Source2,2,2021-04-21 18:20:08,2021-04-21 18:49:32,42.348663,-71.057404,,,0.0,Accident on I-93 Northbound at Dewey Square Tunnel Entry.,Frontage Rd,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2021-04-21 18:20:00,56.0,56.0,75.0,29.48,7.0,W,13.0,0.1,Light Rain with Thunder,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1073863,Source2,2,2021-04-21 18:30:48,2021-04-21 19:00:39,42.33107,-71.070442,,,0.0,Accident on Massachusetts Ave at Island St.,Massachusetts Ave,Boston,Suffolk,MA,02118-2604,US,US/Eastern,KBOS,2021-04-21 18:30:00,56.0,56.0,75.0,29.49,10.0,WSW,13.0,0.1,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-1073864,Source2,2,2021-04-21 18:36:07,2021-04-21 20:09:32,42.333302,-71.10704799999998,,,0.0,Accident on MA-9 Huntington Ave at Mission St.,Saint Albans Rd,Boston,Suffolk,MA,02115-6130,US,US/Eastern,KBOS,2021-04-21 18:30:00,56.0,56.0,75.0,29.49,10.0,WSW,13.0,0.1,Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-1073866,Source2,3,2021-04-21 18:47:01,2021-04-21 20:03:20,42.348663,-71.057404,,,0.0,Right lane blocked due to accident on I-93 Northbound at O'Neill Tunnel Entry Portal.,Frontage Rd,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2021-04-21 18:54:00,55.0,55.0,77.0,29.47,5.0,W,13.0,0.13,Light Rain,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1075341,Source2,2,2021-04-20 10:20:14,2021-04-20 11:36:13,42.36446,-71.056664,,,0.0,Accident on Margin St at Cooper St.,Cooper St,Boston,Suffolk,MA,02113-1617,US,US/Eastern,KBOS,2021-04-20 09:54:00,65.0,65.0,36.0,29.86,10.0,WSW,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1075345,Source2,2,2021-04-20 16:19:58,2021-04-20 17:19:40,42.33461,-71.044212,,,0.0,Accident on 4th St at G St.,E 4th St,Boston,Suffolk,MA,02127-3048,US,US/Eastern,KBOS,2021-04-20 15:54:00,73.0,73.0,25.0,29.78,10.0,WSW,17.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1075364,Source2,2,2021-04-20 22:27:38,2021-04-20 23:27:06,42.337185,-71.065086,,,0.0,Accident on I-93 Southbound at Exit 18 Mass Ave.,I-93 N,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2021-04-20 22:54:00,62.0,62.0,46.0,29.89,10.0,SW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1079139,Source2,2,2021-04-16 07:30:45,2021-04-16 09:17:45,42.332901,-71.071915,,,0.0,Accident on Massachusetts Ave at Melnea Cass Blvd.,Mass Avenue Connector,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2021-04-16 07:39:00,42.0,32.0,82.0,29.54,2.0,NE,24.0,0.06,Heavy Rain / Windy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1079140,Source2,3,2021-04-16 07:29:58,2021-04-16 09:01:18,42.353237,-71.055038,,,0.0,Left lane blocked due to accident on I-93 O'Neill Tunnel Southbound before Purchase St.,I-93 S,Boston,Suffolk,MA,02110,US,US/Eastern,KBOS,2021-04-16 07:39:00,42.0,32.0,82.0,29.54,2.0,NE,24.0,0.06,Heavy Rain / Windy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1079146,Source2,3,2021-04-16 08:15:23,2021-04-16 09:31:07,42.347912,-71.092545,,,0.0,Two lanes blocked due to accident on I-90 Mass Pike Westbound at Commonwealth Avenue.,I-90 W,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2021-04-16 08:25:00,39.0,29.0,82.0,29.51,4.0,N,21.0,0.13,Rain / Windy,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1079147,Source2,2,2021-04-16 08:18:33,2021-04-16 09:49:48,42.38327,-71.039322,,,0.0,Accident on Andrew P Mcardle Brg at Meridian St.,Nay St,Boston,Suffolk,MA,02128-1336,US,US/Eastern,KBOS,2021-04-16 08:25:00,39.0,29.0,82.0,29.51,4.0,N,21.0,0.13,Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1079150,Source2,2,2021-04-16 09:06:19,2021-04-16 09:51:13,42.347416,-71.078812,,,0.0,Accident on I-90 Mass Pike Westbound after Pru Tunnel.,Huntington Ave,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2021-04-16 09:08:00,38.0,29.0,83.0,29.5,2.0,N,15.0,0.05,Wintry Mix,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1079151,Source2,3,2021-04-16 09:20:39,2021-04-16 11:11:45,42.347729,-71.088341,,,0.0,Right lane blocked due to accident on I-90 Mass Pike Westbound at Mass Avenue.,I-90 W,Boston,Suffolk,MA,02115,US,US/Eastern,KBOS,2021-04-16 09:23:00,36.0,28.0,86.0,29.52,1.0,N,10.0,0.12,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1079179,Source2,2,2021-04-16 16:42:54,2021-04-16 17:12:36,42.351109,-71.0924,,,0.0,Accident on Storrow Dr Eastbound before MA-2 Beacon St.,Storrow Dr,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2021-04-16 16:35:00,44.0,35.0,89.0,29.34,4.0,NNE,23.0,0.0,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1079181,Source2,2,2021-04-16 17:00:36,2021-04-16 17:27:57,42.366348,-71.06378199999997,,,0.7699999809265137,Accident on exit ramp from I-93 Northbound at Exits 16 18 20 20B-A 23 24B-A 26 27 to MA-28 Westbound.,Nashua St,Boston,Suffolk,MA,02114-1616,US,US/Eastern,KBOS,2021-04-16 16:54:00,43.0,33.0,89.0,29.36,7.0,NNE,25.0,0.0,Cloudy / Windy,True,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1079188,Source2,3,2021-04-16 17:38:31,2021-04-16 18:40:11,42.348347,-71.04422,,,3.4100000858306885,Left lane blocked due to accident on I-90 Ted Williams Tunnel Westbound from entry to exit portal.,Massport Haul Rd,Boston,Suffolk,MA,02210,US,US/Eastern,KBOS,2021-04-16 17:54:00,43.0,34.0,89.0,29.41,8.0,NNE,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1079189,Source2,2,2021-04-16 17:45:06,2021-04-16 18:14:01,42.363255,-71.057777,,,0.0,Accident on I-93 Southbound near Exit 18 Rose Kennedy Greenway.,I-93 S,Boston,Suffolk,MA,02113,US,US/Eastern,KBOS,2021-04-16 17:54:00,43.0,34.0,89.0,29.41,8.0,NNE,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1080814,Source2,2,2021-04-15 11:11:17,2021-04-15 13:01:26,42.384739,-71.01260400000002,,,0.0,Accident on MA-145 Bennington St at Westbrook St.,Bennington St,Boston,Suffolk,MA,02128-1154,US,US/Eastern,KBOS,2021-04-15 10:54:00,50.0,50.0,63.0,29.85,10.0,E,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-1080829,Source2,2,2021-04-15 17:34:53,2021-04-15 18:04:34,42.348869,-71.081757,,,0.0,Accident on Boylston St Eastbound before Fairfield St.,Boylston St,Boston,Suffolk,MA,02116-2601,US,US/Eastern,KBOS,2021-04-15 17:54:00,47.0,42.0,74.0,29.77,10.0,E,12.0,0.0,Light Rain,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1082352,Source2,2,2021-04-14 06:46:43,2021-04-14 08:02:39,42.345871,-71.03961899999999,,,0.0,Accident on Massport Haul Rd near Pumphouse Rd.,Massport Haul Rd,Boston,Suffolk,MA,02210,US,US/Eastern,KBOS,2021-04-14 06:54:00,48.0,45.0,71.0,30.08,10.0,E,6.0,0.0,Mostly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-1082357,Source2,2,2021-04-14 07:26:13,2021-04-14 08:26:37,42.382439,-71.02076,,,0.0,Accident on Saratoga St at Curtis St.,Curtis St,Boston,Suffolk,MA,02128-1504,US,US/Eastern,KBOS,2021-04-14 07:54:00,49.0,46.0,71.0,30.08,10.0,E,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1082358,Source2,3,2021-04-14 07:45:45,2021-04-14 08:45:19,42.359833,-71.05249,,,0.0,Two lanes blocked due to accident on I-93 O'Neill Tunnel Southbound at State St.,I-93 S,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2021-04-14 07:54:00,49.0,46.0,71.0,30.08,10.0,E,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1082380,Source2,3,2021-04-14 16:30:49,2021-04-14 17:15:10,42.365471,-71.059822,,,0.0,Lane blocked due to accident on I-93 Southbound in entry to Tip O'Neill Tunnel.,I-93 S,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2021-04-14 16:54:00,50.0,50.0,66.0,29.96,10.0,ESE,15.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1082389,Source2,2,2021-04-14 20:54:09,2021-04-14 22:08:32,42.361561,-71.055161,,,0.0,Accident on North St at Cross St.,Callahan Tunnel,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2021-04-14 20:54:00,48.0,44.0,66.0,29.95,10.0,SE,9.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-1083774,Source2,2,2021-04-13 05:08:30,2021-04-13 06:57:14,42.35125,-71.07306700000002,,,0.0,Accident on Boylston St at Berkeley St.,Berkeley St,Boston,Suffolk,MA,02116-3708,US,US/Eastern,KBOS,2021-04-13 04:54:00,46.0,42.0,61.0,29.95,10.0,NNW,8.0,0.0,Cloudy,True,False,True,False,False,True,False,False,False,False,False,True,False,Night,Night,Day,Day
A-1083781,Source2,3,2021-04-13 07:26:57,2021-04-13 08:42:40,42.3619,-71.055634,,,0.0,Center lane blocked due to accident on I-93 O'Neill Tunnel Southbound at MA-1A.,Callahan Tunnel,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2021-04-13 07:54:00,51.0,51.0,56.0,29.99,10.0,N,15.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1083782,Source2,2,2021-04-13 07:55:55,2021-04-13 09:26:18,42.335449,-71.064842,,,0.0,Accident on Frontage Rd at Mass Ave Conn.,Frontage Rd,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2021-04-13 07:54:00,51.0,51.0,56.0,29.99,10.0,N,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1083803,Source2,2,2021-04-13 16:15:59,2021-04-13 17:00:40,42.34214,-71.07981099999998,,,0.0,Accident on MA-28 Columbus Ave at Greenwich Park.,Columbus Ave,Boston,Suffolk,MA,02118-3410,US,US/Eastern,KBOS,2021-04-13 15:54:00,54.0,54.0,62.0,30.01,10.0,E,14.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1083810,Source2,3,2021-04-13 17:56:50,2021-04-13 18:55:14,42.34938,-71.05986,,,0.0,Left lane blocked due to accident on I-93 Southbound after Dewey Square Tunnel Exit.,I-93 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2021-04-13 17:54:00,54.0,54.0,59.0,30.01,10.0,SSE,5.0,0.0,Partly Cloudy,True,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1085301,Source2,2,2021-04-12 07:20:12,2021-04-12 08:35:54,42.339088,-71.098938,,,0.0,Accident on Fenway at Palace Rd.,Fenway,Boston,Suffolk,MA,02115-5815,US,US/Eastern,KBOS,2021-04-12 06:54:00,47.0,41.0,71.0,29.78,10.0,NNE,13.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1085303,Source2,2,2021-04-12 07:25:35,2021-04-12 08:24:49,42.360966,-71.053848,,,0.0,Accident on I-93 Southbound near MA-1A.,I-93 S,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2021-04-12 07:54:00,49.0,43.0,74.0,29.78,10.0,NE,16.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1085305,Source2,3,2021-04-12 08:06:22,2021-04-12 08:50:57,42.347229,-71.060562,,,0.0,Breakdown lane blocked due to accident on I-93 Expy Northbound at I-90 Mass Pike.,I-93 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2021-04-12 08:12:00,50.0,50.0,74.0,29.79,10.0,NE,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1085325,Source2,2,2021-04-12 17:37:32,2021-04-12 18:22:13,42.347965,-71.067688,,,0.0,Accident on Tremont St at Marginal Rd.,Marginal St,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2021-04-12 17:24:00,48.0,42.0,77.0,29.88,10.0,ENE,17.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
A-1087851,Source2,2,2021-04-09 09:01:31,2021-04-09 10:01:40,42.346359,-71.06076,,,0.0,Accident on I-90 Mass Pike Eastbound at I-93 Expy.,I-93 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2021-04-09 08:54:00,50.0,50.0,80.0,30.18,10.0,SE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1087860,Source2,2,2021-04-09 17:06:28,2021-04-09 18:06:18,42.345169,-71.040352,,,0.0,Accident on Summer St at Pumphouse Rd.,Summer St,Boston,Suffolk,MA,02210,US,US/Eastern,KBOS,2021-04-09 16:54:00,56.0,56.0,64.0,30.08,10.0,E,17.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1087862,Source2,2,2021-04-09 17:17:31,2021-04-09 17:47:05,42.361851,-71.07083100000001,,,0.0,Accident on MA-3 Charles St at Cambridge St ave.,Charles St,Boston,Suffolk,MA,02114-3254,US,US/Eastern,KBOS,2021-04-09 16:54:00,56.0,56.0,64.0,30.08,10.0,E,17.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1087865,Source2,2,2021-04-09 17:33:45,2021-04-09 19:03:08,42.367142,-71.058449,,,0.0,Accident on MA-99 at Washington St.,N Washington St,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2021-04-09 17:54:00,56.0,56.0,62.0,30.08,10.0,ESE,17.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1089498,Source2,3,2021-04-08 09:48:13,2021-04-08 10:33:20,42.346497,-71.06081400000002,,,0.0,Breakdown lane blocked due to accident on I-93 Expy Southbound near I-90 Mass Pike.,I-93 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2021-04-08 09:54:00,55.0,55.0,64.0,30.12,10.0,E,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1089499,Source2,2,2021-04-08 10:22:47,2021-04-08 11:22:48,42.351925,-71.089134,,,0.0,Accident on Storrow Dr Eastbound at MA-2A Massachusetts Ave.,Storrow Dr,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2021-04-08 09:54:00,55.0,55.0,64.0,30.12,10.0,E,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1089500,Source2,2,2021-04-08 10:31:14,2021-04-08 11:16:06,42.366295,-71.064651,,,0.0,Left lane blocked due to accident on Leverett Connector Southbound at Nashua St.,Nashua St,Boston,Suffolk,MA,02114-1104,US,US/Eastern,KBOS,2021-04-08 10:54:00,54.0,54.0,66.0,30.12,10.0,E,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1089504,Source2,2,2021-04-08 11:20:35,2021-04-08 12:20:57,42.351925,-71.089134,,,0.0,Accident on Storrow Dr Westbound before Fenway.,Storrow Dr,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2021-04-08 10:54:00,54.0,54.0,66.0,30.12,10.0,E,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1089520,Source2,2,2021-04-08 17:15:56,2021-04-08 18:14:59,42.3512,-71.093086,,,0.2700000107288361,Accident on entry ramp to Charlesgate Southbound from Storrow Dr Westbound.,Storrow Dr,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2021-04-08 16:54:00,52.0,52.0,69.0,30.1,10.0,ESE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1091050,Source2,2,2021-04-07 06:35:39,2021-04-07 07:20:09,42.366299,-71.064713,,,0.0,Left lane blocked due to accident on Leverett Connector Southbound at TD Garden.,Nashua St,Boston,Suffolk,MA,02114-1104,US,US/Eastern,KBOS,2021-04-07 06:54:00,49.0,46.0,64.0,29.97,10.0,NW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1091055,Source2,2,2021-04-07 07:36:57,2021-04-07 08:52:44,42.350971,-71.113777,,,0.0,Accident on US-20 Commonwealth Ave at Amory St.,Commonwealth Ave,Boston,Suffolk,MA,02215-1303,US,US/Eastern,KBOS,2021-04-07 07:54:00,51.0,51.0,59.0,29.98,10.0,WNW,8.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-1091074,Source2,2,2021-04-07 16:50:44,2021-04-07 17:50:27,42.34285,-71.067093,,,0.0,Accident motorcycle involved on Washington St at Perry St.,Perry St,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2021-04-07 16:54:00,54.0,54.0,66.0,30.0,10.0,ESE,6.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1092514,Source2,3,2021-04-06 16:43:44,2021-04-06 17:43:01,42.349098,-71.056961,,,0.0,Left lane blocked due to accident on I-93 Northbound after S Station Connector overpass.,I-93 N,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2021-04-06 16:54:00,53.0,53.0,55.0,29.84,10.0,ESE,10.0,0.0,Partly Cloudy,True,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-1092526,Source2,2,2021-04-06 20:38:53,2021-04-06 21:08:36,42.34428,-71.098862,,,0.0,Accident on Boylston St at Richard B Ross Way.,Boylston St,Boston,Suffolk,MA,02215-3909,US,US/Eastern,KBOS,2021-04-06 20:54:00,51.0,51.0,59.0,29.94,10.0,NNE,3.0,0.0,Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-1096074,Source2,2,2021-04-01 16:28:28,2021-04-01 17:27:57,42.351067,-71.09272,,,0.0,Lane blocked due to accident on Storrow Dr Westbound at Fenway.,Storrow Dr,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2021-04-01 16:54:00,46.0,38.0,58.0,29.72,10.0,WNW,20.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1096087,Source2,2,2021-04-02 07:27:00,2021-04-02 08:27:49,42.342781,-71.061752,,,0.0,Accident on 4th St at Frontage Rd.,Frontage Rd,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2021-04-02 07:54:00,30.0,20.0,47.0,30.05,10.0,NW,14.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1096093,Source2,2,2021-04-02 08:47:58,2021-04-02 09:58:30,42.33477,-71.03537,,,0.0,Accident on L St at 4th St.,L St,Boston,Suffolk,MA,02127-1548,US,US/Eastern,KBOS,2021-04-02 08:54:00,32.0,23.0,44.0,30.07,10.0,NNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-1096100,Source2,2,2021-04-02 11:57:56,2021-04-02 13:42:01,42.366322,-71.064865,,,0.0,Accident on Leverett Connector at TD Garden.,Nashua St,Boston,Suffolk,MA,02114-1104,US,US/Eastern,KBOS,2021-04-02 11:54:00,36.0,28.0,41.0,30.07,10.0,W,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1096105,Source2,2,2021-04-02 17:12:25,2021-04-02 17:59:31,42.35944,-71.07208299999998,,,0.0,Accident on Sorrow Dr Eastbound at Revere St.,Revere St,Boston,Suffolk,MA,02114-3206,US,US/Eastern,KBOS,2021-04-02 16:54:00,37.0,29.0,37.0,30.09,10.0,WNW,12.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1098343,Source2,2,2021-03-31 07:24:43,2021-03-31 08:37:28,42.336861,-71.065613,,,0.3600000143051147,Accident on exit ramp from I-93 Expy Southbound to I-90 Mass Pike.,I-93 S,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2021-03-31 06:54:00,50.0,50.0,83.0,30.2,10.0,S,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1098347,Source2,2,2021-03-31 07:54:07,2021-03-31 09:09:52,42.348579,-71.09818299999998,,,0.0,Accident on MA-2 Beacon St near Commonwealth Avenue.,Beacon St,Boston,Suffolk,MA,02215-2508,US,US/Eastern,KBOS,2021-03-31 07:54:00,53.0,53.0,83.0,30.2,10.0,S,13.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1098351,Source2,3,2021-03-31 08:40:37,2021-03-31 09:25:34,42.354511,-71.05276500000002,,,0.0,Right lane blocked due to accident on I-93 Southbound at O''Neill Tunnel.,I-93 S,Boston,Suffolk,MA,02110,US,US/Eastern,KBOS,2021-03-31 08:54:00,56.0,56.0,72.0,30.17,10.0,S,13.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1098361,Source2,3,2021-03-31 16:28:57,2021-03-31 17:28:30,42.366283,-71.060631,,,0.0,Left lane blocked due to accident on I-93 Southbound in Tip O'nell Tunnel.,I-93 S,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2021-03-31 16:54:00,65.0,65.0,52.0,29.97,10.0,SSW,18.0,0.0,Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
